ID,CompanyFK,Score,Explanation,RecordedOn,RuleVersion
946,8302,45,"Upload more product catalogues; Add more gallery images; Add more additional links; Add more case studies; Add more additional contacts; Add a tagline; Add a twitter handle; ",2017-11-10 23:00:02.203,1
947,8408,51.25,"Upload more product catalogues; Add more gallery images; Add more case studies; Add more additional contacts; Add a tagline; ",2017-11-10 23:00:02.203,1
948,8442,82,"Upload more product catalogues; Add more additional contacts; Add a tagline; Add a twitter handle; ",2017-11-10 23:00:02.203,1
949,8461,65.5,"Upload more product catalogues; Add more gallery images; Add more additional links; Add more case studies; Add more additional contacts; ",2017-11-10 23:00:02.203,1
950,8465,36,"Upload more product catalogues; Add more gallery images; Add more additional links; Add more case studies; Add more additional contacts; Add a tagline; Add a twitter handle; ",2017-11-10 23:00:02.203,1
951,8634,72,"Add more gallery images; Add more additional links; Add more case studies; Add more additional contacts; Add a tagline; ",2017-11-10 23:00:02.203,1
952,8649,65.5,"Add more gallery images; Add more additional links; Add more case studies; Add a tagline; ",2017-11-10 23:00:02.203,1
953,8695,76.5,"Add more gallery images; Add more additional links; Add more additional contacts; Add a tagline; Add a twitter handle; ",2017-11-10 23:00:02.203,1
954,8790,61,"Add more additional links; Add more case studies; Add more additional contacts; Add a tagline; Add a twitter handle; ",2017-11-10 23:00:02.203,1
955,8798,66.5,"Upload more product catalogues; Add more case studies; Add more additional contacts; ",2017-11-10 23:00:02.203,1
956,8865,53.25,"Upload more product catalogues; Add more gallery images; Add more additional links; Add more case studies; Add more additional contacts; Add a tagline; ",2017-11-10 23:00:02.203,1
957,8929,64.5,"Add more gallery images; Add more additional links; Add more case studies; Add more additional contacts; ",2017-11-10 23:00:02.203,1
958,8982,64.5,"Upload more product catalogues; Add more gallery images; Add more additional links; Add more case studies; Add a tagline; ",2017-11-10 23:00:02.203,1
959,9101,68,"Upload more product catalogues; Add more gallery images; Add more additional links; Add more case studies; Add more additional contacts; Add a twitter handle; ",2017-11-10 23:00:02.203,1
960,9115,54.25,"Upload more product catalogues; Add more gallery images; Add more additional links; Add more case studies; Add more additional contacts; Add a tagline; ",2017-11-10 23:00:02.203,1
961,9183,51.25,"Upload more product catalogues; Add more gallery images; Add more additional links; Add more case studies; Add more additional contacts; Add a tagline; Add a twitter handle; ",2017-11-10 23:00:02.203,1
962,9229,41.25,"Upload an overview image; Upload more product catalogues; Add more gallery images; Add more additional links; Add more case studies; Add a twitter handle; ",2017-11-10 23:00:02.203,1
963,9360,21,"Upload a logo; Upload an overview image; Upload more product catalogues; Add more gallery images; Add more additional links; Add more case studies; Add more additional contacts; Add a tagline; Add a twitter handle; ",2017-11-10 23:00:02.203,1
964,9373,41,"Upload more product catalogues; Add more gallery images; Add more additional links; Add more case studies; Add a tagline; Add a twitter handle; ",2017-11-10 23:00:02.203,1
965,9392,54.75,"Upload more product catalogues; Add more gallery images; Add more case studies; Add more additional contacts; ",2017-11-10 23:00:02.203,1
966,9474,80.5,"Add more additional links; Add a tagline; Add a twitter handle; ",2017-11-10 23:00:02.203,1
967,9538,79,"Upload more product catalogues; Add more case studies; Add a tagline; ",2017-11-10 23:00:02.203,1
968,9563,59.75,"Upload more product catalogues; Add more gallery images; Add more case studies; Add more additional contacts; Add a tagline; ",2017-11-10 23:00:02.203,1
969,9655,60.5,"Upload an overview image; Add more gallery images; Add more additional links; Add more case studies; Add a tagline; Add a twitter handle; ",2017-11-10 23:00:02.203,1
970,9664,66,"Add more gallery images; Add more additional links; Add more case studies; Add more additional contacts; Add a tagline; Add a twitter handle; ",2017-11-10 23:00:02.203,1
971,9674,52,"Upload more product catalogues; Add more gallery images; Add more additional links; Add more case studies; Add more additional contacts; ",2017-11-10 23:00:02.203,1
972,9684,71,"Add more gallery images; Add more additional links; Add more case studies; Add more additional contacts; Add a twitter handle; ",2017-11-10 23:00:02.203,1
973,9776,67.25,"Upload more product catalogues; Add more gallery images; Add more additional links; Add more case studies; Add more additional contacts; Add a tagline; ",2017-11-10 23:00:02.203,1
974,9842,49.25,"Upload more product catalogues; Add more gallery images; Add more additional links; Add more case studies; Add a tagline; ",2017-11-10 23:00:02.203,1
975,10065,44.5,"Upload more product catalogues; Add more gallery images; Add more additional links; Add more case studies; Add a tagline; Add a twitter handle; ",2017-11-10 23:00:02.203,1
976,10067,57.75,"Upload more product catalogues; Add more gallery images; Add more additional links; Add more case studies; Add a tagline; Add a twitter handle; ",2017-11-10 23:00:02.203,1
977,10171,71.5,"Add more gallery images; Add more additional links; Add more case studies; Add more additional contacts; Add a twitter handle; ",2017-11-10 23:00:02.203,1
978,10176,48.75,"Upload more product catalogues; Add more gallery images; Add more additional links; Add more case studies; Add more additional contacts; Add a tagline; Add a twitter handle; ",2017-11-10 23:00:02.203,1
979,10189,49,"Upload more product catalogues; Add more gallery images; Add more additional links; Add more case studies; Add more additional contacts; Add a tagline; Add a twitter handle; ",2017-11-10 23:00:02.203,1
980,10257,53,"Upload an overview image; Add more gallery images; Add more additional links; Add more case studies; Add more additional contacts; Add a tagline; Add a twitter handle; ",2017-11-10 23:00:02.203,1
981,10317,72,"Add more case studies; Add more additional contacts; Add a tagline; ",2017-11-10 23:00:02.203,1
982,10322,50.5,"Upload more product catalogues; Add more gallery images; Add more additional links; Add more case studies; Add more additional contacts; Add a twitter handle; ",2017-11-10 23:00:02.203,1
983,10365,62,"Upload more product catalogues; Add more gallery images; Add more additional links; Add more case studies; Add a tagline; ",2017-11-10 23:00:02.203,1
984,10988,72,"Upload more product catalogues; Add more gallery images; Add more additional contacts; ",2017-11-10 23:00:02.203,1
985,11008,74.75,"Upload more product catalogues; Add more additional links; Add more case studies; Add a tagline; Add a twitter handle; ",2017-11-10 23:00:02.203,1
986,11275,56.75,"Upload more product catalogues; Add more gallery images; Add more case studies; Add more additional contacts; Add a tagline; Add a twitter handle; ",2017-11-10 23:00:02.203,1
987,11304,55,"Add more gallery images; Add more additional links; Add more case studies; Add more additional contacts; Add a tagline; Add a twitter handle; ",2017-11-10 23:00:02.203,1
988,11312,74.5,"Upload more product catalogues; Add more gallery images; Add more case studies; Add more additional contacts; Add a tagline; ",2017-11-10 23:00:02.203,1
989,11338,70,"Upload more product catalogues; Add more gallery images; Add more additional links; Add more case studies; Add more additional contacts; Add a tagline; Add a twitter handle; ",2017-11-10 23:00:02.203,1
990,11378,98,"Add more additional links; ",2017-11-10 23:00:02.203,1
991,11397,77.5,"Upload more product catalogues; Add more additional links; Add more case studies; Add a tagline; Add a twitter handle; ",2017-11-10 23:00:02.203,1
992,11509,63.5,"Add more gallery images; Add more additional links; Add more case studies; Add more additional contacts; Add a tagline; ",2017-11-10 23:00:02.203,1
993,11539,62.25,"Upload more product catalogues; Add more gallery images; Add more additional links; Add more additional contacts; ",2017-11-10 23:00:02.203,1
994,11551,70.25,"Upload more product catalogues; Add more gallery images; Add more case studies; Add a twitter handle; ",2017-11-10 23:00:02.203,1
995,11644,35.5,"Upload more product catalogues; Add more gallery images; Add more additional links; Add more case studies; Add more additional contacts; Add a tagline; Add a twitter handle; ",2017-11-10 23:00:02.203,1
996,11732,60.5,"Upload more product catalogues; Add more gallery images; Add more additional links; Add more case studies; Add a tagline; Add a twitter handle; ",2017-11-10 23:00:02.203,1
997,11753,39.5,"Upload more product catalogues; Add more gallery images; Add more additional links; Add more case studies; Add more additional contacts; Add a twitter handle; ",2017-11-10 23:00:02.203,1
998,11757,88,"Add more additional links; Add more case studies; Add a twitter handle; ",2017-11-10 23:00:02.203,1
999,11758,77,"Add more case studies; ",2017-11-10 23:00:02.203,1
1000,11860,78.75,"Upload more product catalogues; Add more additional links; Add a tagline; Add a twitter handle; ",2017-11-10 23:00:02.203,1
1001,11866,45.75,"Upload an overview image; Upload more product catalogues; Add more gallery images; Add more additional links; Add more case studies; Add more additional contacts; ",2017-11-10 23:00:02.203,1
1002,11904,72.5,"Add more additional links; Add more case studies; Add more additional contacts; Add a tagline; ",2017-11-10 23:00:02.203,1
1003,11924,81.5,"Add more gallery images; Add more additional links; Add more case studies; Add more additional contacts; Add a tagline; Add a twitter handle; ",2017-11-10 23:00:02.203,1
1004,11926,65.75,"Upload more product catalogues; Add more gallery images; Add more additional links; Add more case studies; Add a tagline; ",2017-11-10 23:00:02.203,1
1005,11952,63.5,"Add more additional links; Add more case studies; Add more additional contacts; Add a tagline; Add a twitter handle; ",2017-11-10 23:00:02.203,1
1006,11954,31,"Upload an overview image; Upload more product catalogues; Add more gallery images; Add more additional links; Add more case studies; Add more additional contacts; Add a tagline; Add a twitter handle; ",2017-11-10 23:00:02.203,1
1007,11960,74.75,"Upload more product catalogues; Add more case studies; Add more additional contacts; ",2017-11-10 23:00:02.203,1
1008,12012,76.5,"Add more gallery images; Add more additional links; Add more case studies; Add more additional contacts; Add a tagline; Add a twitter handle; ",2017-11-10 23:00:02.203,1
1009,12135,65,"Upload more product catalogues; Add more gallery images; Add more additional links; Add more case studies; Add more additional contacts; Add a tagline; ",2017-11-10 23:00:02.203,1
